,physiologyM.condition15_ppt.cladeClade2,physiologyM.condition15_ppt.cladeClade3,AveExpr,F,P.Value,adj.P.Val,ensembl_transcript_id,ensembl_gene_id,gene_biotype,external_gene_name
ENSFHEP00000006690,0.884701060500227,-0.347464690066362,-0.54128368086538,0.608819598472517,0.546745284257721,0.999959551980158,ENSFHET00000005090,ENSFHEG00000007750,protein_coding,
ENSFHEP00000006693,-3.62120723973028,-0.219567657347738,-1.30578137695593,1.14715356868676,0.323224972603589,0.999959551980158,ENSFHET00000005085,ENSFHEG00000007751,protein_coding,
ENSFHEP00000006694,0.069014476909759,-0.0721072379866113,4.45133779619983,0.0342149506069559,0.966379329031089,0.999959551980158,ENSFHET00000005087,ENSFHEG00000007754,protein_coding,
ENSFHEP00000006695,-0.0123803791678348,-0.9834726031056,-2.43192381835097,0.217819089719557,0.804794421712448,0.999959551980158,ENSFHET00000005086,ENSFHEG00000007767,protein_coding,
ENSFHEP00000006697,2.2906888508715,2.82904041112997,-1.74141788806582,1.29364454688691,0.28051314343759,0.999959551980158,ENSFHET00000005061,ENSFHEG00000000202,protein_coding,urb1
ENSFHEP00000006698,-0.497678224759099,-0.0892685334816964,5.11475943752014,1.30452867491315,0.277580888285769,0.999959551980158,ENSFHET00000005062,ENSFHEG00000007807,protein_coding,lmbrd1
ENSFHEP00000006701,0.482193641863855,0.919108694179603,2.13824370403234,0.790126855808114,0.457648680566117,0.999959551980158,ENSFHET00000005065,ENSFHEG00000007915,protein_coding,arhgap12b
ENSFHEP00000006702,1.54269805799649,-0.798083463962261,1.64035359224258,1.90859897539085,0.155652017718557,0.999959551980158,ENSFHET00000005058,ENSFHEG00000007766,protein_coding,
ENSFHEP00000006703,-0.00725354175093766,-0.0182026274806659,9.04148875211286,0.00180504358721556,0.998196629304224,0.999959551980158,ENSFHET00000005059,ENSFHEG00000007829,protein_coding,
ENSFHEP00000006704,-0.850660575729031,-0.504709570276576,3.17752387216645,0.338223687905074,0.714152842039884,0.999959551980158,ENSFHET00000005051,ENSFHEG00000007775,protein_coding,
ENSFHEP00000006706,-0.324123930428337,0.168847630221384,2.90829426017282,0.264079866149355,0.76864637870219,0.999959551980158,ENSFHET00000005041,ENSFHEG00000007779,protein_coding,
ENSFHEP00000006708,-1.40192576954111,-0.81784067183299,0.343219333294736,1.17060251613682,0.315962911301259,0.999959551980158,ENSFHET00000005056,ENSFHEG00000007786,protein_coding,
ENSFHEP00000006709,-0.843038769780385,-1.63640991831126,-2.43725251700043,0.813674893414694,0.447225326674291,0.999959551980158,ENSFHET00000005054,ENSFHEG00000007960,protein_coding,notch1a
ENSFHEP00000006711,-0.348588555910619,0.57039046790318,5.30013122944109,1.14011959821699,0.325436643165223,0.999959551980158,ENSFHET00000005046,ENSFHEG00000007808,protein_coding,gale
ENSFHEP00000006712,0.808587138785892,0.807183174848961,2.40422410822896,1.05218072217794,0.354436768737579,0.999959551980158,ENSFHET00000005047,ENSFHEG00000007803,protein_coding,nkain1
ENSFHEP00000006713,0.235831365067206,-0.177072705424591,4.42961192496115,0.569725739694888,0.568188158562234,0.999959551980158,ENSFHET00000005035,ENSFHEG00000007788,protein_coding,nol6
ENSFHEP00000006714,0.476681197083075,-0.101380965094904,4.06414333141375,0.353019516085289,0.703762310510382,0.999959551980158,ENSFHET00000005036,ENSFHEG00000007783,protein_coding,si:dkeyp-87e7.4
ENSFHEP00000006715,0.609698602827082,-0.572518423002729,4.91712129584494,1.64885229262219,0.199385757560293,0.999959551980158,ENSFHET00000005037,ENSFHEG00000007827,protein_coding,avil
ENSFHEP00000006716,1.89773512462087,1.75460217842835,2.10679091210302,0.708903708281015,0.495557020099901,0.999959551980158,ENSFHET00000005038,ENSFHEG00000007809,protein_coding,si:dkey-33c12.12
ENSFHEP00000006718,-0.534095100780712,-1.39496461684456,2.22117454015033,1.60777816714466,0.207379986822272,0.999959551980158,ENSFHET00000005027,ENSFHEG00000007817,protein_coding,sumo3a
ENSFHEP00000006719,-1.03968010213564,-1.78012960757414,-2.15665462924767,0.593140242482764,0.55524370338549,0.999959551980158,ENSFHET00000005028,ENSFHEG00000007805,protein_coding,
ENSFHEP00000006720,1.68561601535879,1.64393773360513,-2.11958428727803,1.89926869872581,0.157038078050683,0.999959551980158,ENSFHET00000005029,ENSFHEG00000007915,protein_coding,arhgap12b
ENSFHEP00000006723,0.617875509075,0.379973720206317,7.55928091719385,1.9789800081432,0.145593398262304,0.999959551980158,ENSFHET00000005023,ENSFHEG00000007840,protein_coding,
ENSFHEP00000006725,1.36737892239162,-0.187337801041319,7.00860212133975,0.19906038546898,0.819946021670074,0.999959551980158,ENSFHET00000005016,ENSFHEG00000007836,protein_coding,aqp3
ENSFHEP00000006727,-0.557873240842378,-0.773331106866324,0.796470504850598,0.331759687527894,0.718741609509722,0.999959551980158,ENSFHET00000005012,ENSFHEG00000007825,protein_coding,
ENSFHEP00000006728,0.45677336525493,1.08483591254191,2.65830651233662,1.67472550108868,0.194513279762475,0.999959551980158,ENSFHET00000005013,ENSFHEG00000007806,protein_coding,si:ch73-199e17.1
ENSFHEP00000006732,0.519599676482965,-0.152105371283323,4.42148113177769,0.676319525281935,0.511658162492122,0.999959551980158,ENSFHET00000005009,ENSFHEG00000007797,protein_coding,cax2
ENSFHEP00000006735,-1.23799937541991,1.43959080311592,-0.739677332797519,0.543736766046854,0.582919543174047,0.999959551980158,ENSFHET00000004992,ENSFHEG00000007842,protein_coding,
ENSFHEP00000006736,1.93296488254837,1.26685860232723,0.307679119046031,0.654754091084147,0.522609250117542,0.999959551980158,ENSFHET00000004993,ENSFHEG00000007837,protein_coding,eif2b1
ENSFHEP00000006738,1.83904760710595,0.55729428329756,-0.528903165961756,1.5928418974254,0.210368048964955,0.999959551980158,ENSFHET00000004995,ENSFHEG00000007815,protein_coding,
ENSFHEP00000006740,0.0294394208456183,-0.00300511063357509,2.36409622066281,0.000814063943633341,0.99918627643378,0.999959551980158,ENSFHET00000004997,ENSFHEG00000007841,protein_coding,
ENSFHEP00000006743,0.199881450318467,-0.294229259409087,4.81531977140446,0.0415873284467275,0.959288387141759,0.999959551980158,ENSFHET00000005000,ENSFHEG00000007812,protein_coding,suclg1
ENSFHEP00000006744,0.930072080608385,0.0118966040079523,4.01675094582565,1.46222223936204,0.238460957699403,0.999959551980158,ENSFHET00000005001,ENSFHEG00000007801,protein_coding,kctd6a
ENSFHEP00000006745,0.604500842497479,1.06519037925655,6.08016112337549,0.779738272022945,0.462326150397564,0.999959551980158,ENSFHET00000005002,ENSFHEG00000007799,protein_coding,aip
ENSFHEP00000006746,0.996861318391379,-0.898446003977967,2.62535972729674,0.458380029462193,0.634123797015897,0.999959551980158,ENSFHET00000005003,ENSFHEG00000007960,protein_coding,notch1a
ENSFHEP00000006747,0.995685100969929,-0.431955931549505,-1.7710354588241,0.281551657581735,0.755431803589549,0.999959551980158,ENSFHET00000004980,ENSFHEG00000007815,protein_coding,
ENSFHEP00000006748,0.718843323829834,0.0163834073629215,-0.859824695355187,0.224476303559605,0.79948674372069,0.999959551980158,ENSFHET00000004981,ENSFHEG00000007814,protein_coding,
ENSFHEP00000006750,-2.3907904585988,0.209617029179381,-0.344888485538809,3.10527076251007,0.0508124609698229,0.999959551980158,ENSFHET00000004965,ENSFHEG00000007857,protein_coding,
ENSFHEP00000006751,-0.666827975835809,0.890960433784547,0.928507678886311,0.692886325870726,0.503405748041105,0.999959551980158,ENSFHET00000004966,ENSFHEG00000007828,protein_coding,cdk2ap2
ENSFHEP00000006752,0.140935154217083,0.202526599804253,5.04491060842866,0.309632232928529,0.734680468091337,0.999959551980158,ENSFHET00000004967,ENSFHEG00000007863,protein_coding,ints11
ENSFHEP00000006753,-0.0294444064990643,0.154856402768102,3.81958345507907,0.0357159130480232,0.964931311215792,0.999959551980158,ENSFHET00000004968,ENSFHEG00000007846,protein_coding,
ENSFHEP00000006755,0.381964101046789,2.40015767183584,-2.09548798068399,3.25463907781794,0.0442918280272259,0.999959551980158,ENSFHET00000004970,ENSFHEG00000007828,protein_coding,cdk2ap2
ENSFHEP00000006758,1.99502074729609,2.97766224451353,-2.15863325904232,2.40798370899926,0.0971491688671313,0.999959551980158,ENSFHET00000004952,ENSFHEG00000008059,protein_coding,ralgapa2
ENSFHEP00000006761,1.4571187037218,1.95500239787597,-2.27128605762658,1.83453453392222,0.167010578922222,0.999959551980158,ENSFHET00000004956,ENSFHEG00000007903,protein_coding,bmpr2a
ENSFHEP00000006762,0.217468148596759,0.249304446147869,5.26991313626024,0.0630275798062692,0.938968876775191,0.999959551980158,ENSFHET00000004955,ENSFHEG00000007984,protein_coding,pik3cg
ENSFHEP00000006764,-0.249925433086287,-0.981807400592305,1.80719141581912,0.4462818360344,0.641746615700591,0.999959551980158,ENSFHET00000004958,ENSFHEG00000007830,protein_coding,
ENSFHEP00000006766,-1.16624384943139,-0.701569087172201,4.92800235772751,0.232854751039065,0.792857837130762,0.999959551980158,ENSFHET00000004960,ENSFHEG00000007926,protein_coding,txnipa
ENSFHEP00000006767,0.764263216843948,0.944939992703801,-1.2761768338669,0.28869725682799,0.750094786689848,0.999959551980158,ENSFHET00000004961,ENSFHEG00000007867,protein_coding,ctnna2
ENSFHEP00000006769,0.0339114779779657,0.0390842520062593,7.41378194013091,0.00623056234396042,0.993789338497219,0.999959551980158,ENSFHET00000004945,ENSFHEG00000007839,protein_coding,
ENSFHEP00000006770,-0.559246145505014,-0.42628031070765,2.80103748544649,0.293842390203808,0.746275913101839,0.999959551980158,ENSFHET00000004946,ENSFHEG00000007861,protein_coding,
ENSFHEP00000006772,0.174284696006062,-0.0358989272332282,4.61388421197432,0.220474730876432,0.802672798750198,0.999959551980158,ENSFHET00000004948,ENSFHEG00000007850,protein_coding,sinhcafl
ENSFHEP00000006773,-1.03801487459829,-0.99882696514398,3.36656037677979,2.99825175751877,0.0560847549167297,0.999959551980158,ENSFHET00000004939,ENSFHEG00000007869,protein_coding,cdk2
ENSFHEP00000006774,0.522188295028745,1.61349850650737,3.14827253462095,1.85947490208287,0.163093546270005,0.999959551980158,ENSFHET00000004940,ENSFHEG00000007848,protein_coding,zcchc17
ENSFHEP00000006775,0.0924414321226976,-0.214962155503881,6.75026979895953,0.339968676599373,0.712919249468245,0.999959551980158,ENSFHET00000004941,ENSFHEG00000007986,protein_coding,
ENSFHEP00000006778,-0.450808551747494,-0.314064175485095,3.47256426340207,0.735269635606061,0.482910125096431,0.999959551980158,ENSFHET00000004932,ENSFHEG00000007855,protein_coding,ankrd49
ENSFHEP00000006779,1.45365546809311,0.885891699866852,3.04005744817007,0.801976572063781,0.452372654215338,0.999959551980158,ENSFHET00000004933,ENSFHEG00000007858,protein_coding,tmem263
ENSFHEP00000006780,-0.323200557884211,-0.0382977625963911,2.70551308359369,0.118348093494505,0.888557731586292,0.999959551980158,ENSFHET00000004928,ENSFHEG00000007856,protein_coding,slc27a2a
ENSFHEP00000006781,0.726579400070643,2.17281335880499,1.92561252449729,1.18245353635921,0.312356678509559,0.999959551980158,ENSFHET00000004929,ENSFHEG00000007937,protein_coding,rtn4ip1
ENSFHEP00000006782,-2.18799870860299,0.0570781219545606,-2.29868730242186,1.81890068724061,0.169515135149234,0.999959551980158,ENSFHET00000004930,ENSFHEG00000007859,protein_coding,
ENSFHEP00000006786,0.53925474106728,1.12600659956944,5.49650631988852,2.18639352232713,0.119660008484622,0.999959551980158,ENSFHET00000004923,ENSFHEG00000007935,protein_coding,scube2
ENSFHEP00000006787,0.393633651475635,-0.117996245369177,-0.544398286951821,0.147975737719179,0.862711404277001,0.999959551980158,ENSFHET00000004924,ENSFHEG00000007882,protein_coding,smad1
ENSFHEP00000006788,-3.01671437927826,-0.439688210444136,1.45678233934558,0.745198065544707,0.478234154534708,0.999959551980158,ENSFHET00000004910,ENSFHEG00000007868,protein_coding,fabp3
ENSFHEP00000006789,-1.07784528424876,0.273645781076297,-1.68158337934891,0.345026363577646,0.70935615152618,0.999959551980158,ENSFHET00000004912,ENSFHEG00000007904,protein_coding,si:dkey-183c6.8
ENSFHEP00000006790,1.12825260473585,1.06011576440603,3.54154421331709,1.02042271466737,0.365551367230878,0.999959551980158,ENSFHET00000004913,ENSFHEG00000007986,protein_coding,
ENSFHEP00000006791,0.379954694881105,0.343951798044747,0.777992044762738,0.080350226332552,0.922875018621582,0.999959551980158,ENSFHET00000004914,ENSFHEG00000007888,protein_coding,hdc
ENSFHEP00000006794,-0.235476864053583,-0.530683948638692,-0.71323923103482,0.106788323623403,0.898856741042076,0.999959551980158,ENSFHET00000004905,ENSFHEG00000007881,protein_coding,gpm6aa
ENSFHEP00000006796,0.365872574127157,-0.00407716974376614,5.09815118060247,0.298625903651664,0.742743365669289,0.999959551980158,ENSFHET00000004907,ENSFHEG00000007882,protein_coding,smad1
ENSFHEP00000006799,2.8991133120282,1.37548179266293,-0.0687039324849691,1.57448049608949,0.214102037098721,0.999959551980158,ENSFHET00000004896,ENSFHEG00000007870,protein_coding,si:ch211-113e8.11
ENSFHEP00000006804,0.269622991001919,0.337080376911456,1.3938305986347,0.0931808556172385,0.911137457490215,0.999959551980158,ENSFHET00000004887,ENSFHEG00000007875,protein_coding,pmela
ENSFHEP00000006805,0.209435842501055,-0.139041430891477,5.01245403188127,0.560642313144157,0.573292951875261,0.999959551980158,ENSFHET00000004888,ENSFHEG00000007874,protein_coding,
ENSFHEP00000006807,-0.960132403446277,-1.39787885744206,-0.308014035589959,0.600334423306274,0.551327636087333,0.999959551980158,ENSFHET00000004881,ENSFHEG00000007935,protein_coding,scube2
ENSFHEP00000006808,0.627179584832762,0.159780636619617,1.39783701959956,0.0214705913225247,0.978764471163969,0.999959551980158,ENSFHET00000004882,ENSFHEG00000007880,protein_coding,
ENSFHEP00000006811,-2.65414640607549,-0.915108125998557,2.88482149711522,3.29586139343142,0.0426483381378267,0.999959551980158,ENSFHET00000004865,ENSFHEG00000007906,protein_coding,mmaa
ENSFHEP00000006813,0.665080694477288,0.635248186258513,1.03450840040937,0.269277471412881,0.764690598133264,0.999959551980158,ENSFHET00000004867,ENSFHEG00000007895,protein_coding,
ENSFHEP00000006815,-1.91387767681411,-1.9069070172886,3.85790234111971,0.90085666783487,0.410711667459482,0.999959551980158,ENSFHET00000004869,ENSFHEG00000008059,protein_coding,ralgapa2
ENSFHEP00000006818,-1.05861231078169,-1.4966079545806,1.98965057328334,1.1555284157072,0.320611822534725,0.999959551980158,ENSFHET00000004860,ENSFHEG00000007892,protein_coding,
ENSFHEP00000006825,-6.21247256896806,-1.73715240434864,2.48070655915749,2.0536604768338,0.135648349852246,0.999959551980158,ENSFHET00000004851,ENSFHEG00000007900,protein_coding,si:dkey-30j10.5
ENSFHEP00000006826,-0.633464739093759,-0.0814771074759554,-1.78042904663886,0.064103941767074,0.937960514303983,0.999959551980158,ENSFHET00000004852,ENSFHEG00000007938,protein_coding,rbm47
ENSFHEP00000006827,0.180923709646991,0.237091048275801,5.24209618723043,0.249875930965974,0.779564275403291,0.999959551980158,ENSFHET00000004853,ENSFHEG00000007922,protein_coding,cyhr1
ENSFHEP00000006828,0.251595935693849,-0.0334261080006586,6.00610954044584,0.233556366596332,0.792305298047962,0.999959551980158,ENSFHET00000004846,ENSFHEG00000007901,protein_coding,
ENSFHEP00000006829,4.21661960640942,2.86233248971809,-2.45508393161549,1.77903115583692,0.176078483893219,0.999959551980158,ENSFHET00000004847,ENSFHEG00000007914,protein_coding,
ENSFHEP00000006830,0.196662281695866,-0.195956404791543,4.44583532255498,0.601302242753768,0.550802985025861,0.999959551980158,ENSFHET00000004844,ENSFHEG00000007940,protein_coding,nt5dc3
ENSFHEP00000006832,-0.832514104705899,0.411027556470625,0.379588877494519,0.25723057477844,0.773891355102773,0.999959551980158,ENSFHET00000004833,ENSFHEG00000007944,protein_coding,
ENSFHEP00000006834,-0.443569455747144,0.637972328109134,-1.48846825564997,0.46604911934022,0.629339904089542,0.999959551980158,ENSFHET00000004835,ENSFHEG00000008029,protein_coding,
ENSFHEP00000006836,-2.62748155447151,-1.96973372954656,-0.858429486951494,1.12267394713157,0.330989390922944,0.999959551980158,ENSFHET00000004837,ENSFHEG00000007918,protein_coding,
ENSFHEP00000006837,-0.0741499569468782,0.296528278447932,3.4147718907768,0.271947576571873,0.762666580586919,0.999959551980158,ENSFHET00000004838,ENSFHEG00000007911,protein_coding,nr2f1a
ENSFHEP00000006838,0.402716078717739,0.89370729713444,3.46731552148841,0.436662949609084,0.647874429954021,0.999959551980158,ENSFHET00000004839,ENSFHEG00000007909,protein_coding,
ENSFHEP00000006839,-1.65407585722232,-1.79639686841632,5.60094758625126,1.27166748514356,0.286531320198571,0.999959551980158,ENSFHET00000004840,ENSFHEG00000007938,protein_coding,rbm47
ENSFHEP00000006842,0.953078604023932,1.048967874228,-1.9136232262101,0.203563047205838,0.816282644682122,0.999959551980158,ENSFHET00000004821,ENSFHEG00000007917,protein_coding,
ENSFHEP00000006844,0.351211613719678,0.408495174261461,4.60747339102681,0.0560811605547242,0.945503300843016,0.999959551980158,ENSFHET00000004823,ENSFHEG00000007931,protein_coding,ethe1
ENSFHEP00000006848,0.375482471070161,0.570701831730544,4.36278916950693,0.810300154284838,0.448704024420928,0.999959551980158,ENSFHET00000004827,ENSFHEG00000007925,protein_coding,znf827
ENSFHEP00000006851,0.977249171904638,0.544594813231422,2.21508244859097,0.116595100565395,0.89011170161607,0.999959551980158,ENSFHET00000004810,ENSFHEG00000007939,protein_coding,desma
ENSFHEP00000006853,-0.0282547937425169,0.23406296117785,5.49691578931092,0.285313934000624,0.75261692960483,0.999959551980158,ENSFHET00000004794,ENSFHEG00000007999,protein_coding,xpo7
ENSFHEP00000006855,-1.13088854370078,0.162233109201344,-1.76567215891871,0.616415813615333,0.542676210565003,0.999959551980158,ENSFHET00000004797,ENSFHEG00000007950,protein_coding,USP50
ENSFHEP00000006856,-0.733987707212194,-0.1918582479188,3.18071901173715,0.31626057190348,0.72986819527968,0.999959551980158,ENSFHET00000004798,ENSFHEG00000008008,protein_coding,
ENSFHEP00000006857,1.09819017425178,-0.01640396801605,2.09141578437694,0.613242308041267,0.544372368291815,0.999959551980158,ENSFHET00000004799,ENSFHEG00000007965,protein_coding,chek2
ENSFHEP00000006858,0.940396883623738,-0.29858898627166,3.31880106101169,0.471062538527252,0.626232648387249,0.999959551980158,ENSFHET00000004800,ENSFHEG00000007929,protein_coding,si:ch211-194c3.5
ENSFHEP00000006860,0.56835396419104,0.802749831477992,0.670614426630899,0.386636699722037,0.680727722764475,0.999959551980158,ENSFHET00000004802,ENSFHEG00000007951,protein_coding,PDE7B
